Record_ID,URL_Limo,Date_Type,Date_1,Date_2,Language,Imprint_$a_$b_$c_$3_Place_Name_Date_of_Publication,Imprint_$e_$f_$g_Place_Name_Date_of_Manufacture,Physical_Extent_1,Physical_Extent_2,Color_Indication,Note_on_Content,ENGcontent,Source_of_Illustration,Main_Title,PlaceName1,Lat1,Long1,Object,PlaceName2,Lat2,Long2,PlaceName3,Lat3,Long3,PlaceName4,Lat4,Long4,Local_Subj_Building_Type,Local_Subj_Building,Local_Subj_Street,Local_Subj_Pano,Local_Subj_Event,Creator_Name1,Creator_Name 2,Creator_Name_$a3,Local_Uniform_Title_City1,Local_Uniform_Title_Category,(Typo)graphical_Terms_1,Inscriptions,Full_Inscription,URL_Digital_Object,URL_Thumbnail,Physical_Original
9980132740101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980132740101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,188u,\\\\,fre,$c 1870-1914,,$c 165 x 200 mm,,$g Black-and-white,"$a Details van een toren. Links een deur, rechts een schietgat.","$a Details of a tower. Left a door, right a crenelle.",,$a Eerste verdedigingsmuur van Leuven. Details van een toren.,Sint Donatustoren,50.87537,4.70277,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings,$b drawing,$b in the image: top right°°°$b in the image: top left,"$a Porte N de la tour M.$b in de voorstelling: bovenaan, rechts°°°$a Créneau A.$b in de voorstelling: bovenaan, links",http://resolver.libis.be/IE980680/representation,http://resolver.libis.be/IE980680/thumbnail,KU Leuven Libraries BIBC BRES TA00230b
9980132850101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980132850101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1870-1914,,$c image: 240 x 352 mm,,$g Black-and-white,"$a Vijf verschillende afbeeldingen van de verdedigingsmuur in het stadspark. Bovenaan links geïsoleerde toren, gezien van binnenin. Bovenaan rechts de deur in de toren, met links een doorsnede en plattegrond van de toren. Onderaan rechts een reconstructie van de verdedigingsmuur, gezien van buitenaf.","$a Five different images of the defensive wall in the city park. Top left isolated tower, seen from the inside. At the top right the door in the tower, with on the left a cross-section and map of the tower. At the bottom right a reconstruction of the defence wall, seen from the outside.",,$a Verdedigingsmuren in het stadspark,Sint Donatustoren,50.87537,4.70277,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x parks,"$a VoL Building$x Leuven, Sint-Donatuspark (Stadspark)",,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings,$b drawing,$b in the image: top center°°°$b in the image: distributed,"$a Enceinte de Louvain. / Parc St. Donat.$b in de voorstelling: bovenaan, centraal°°°$a identificatie en afmetingen van gezichten en plannen d.m.v. tekst, cijfers en letters$b in de voorstelling: verspreid",http://resolver.libis.be/IE979357/representation,http://resolver.libis.be/IE979357/thumbnail,KU Leuven Libraries BIBC BRES TA00232
9980133220101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980133220101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1889,\\\\,fre,$c 1889,,$c image: 233 x 345 mm,,$g Black-and-white,$a Voorstelling met drie aparte tekeningen. Tekening links: Verdedigingsmuur en -toren. Brug over de Dijle. Bovenaan rechts: plattegrond van tekening links. Onderaan rechts: detail van een schietgat aan de brug.,$a Image with three separate drawings. Drawing on the left: Defensive wall and tower. Bridge over the Dijle. Top right: Floor plan of drawing left. Bottom right: detail of a crenelle at the bridge.,,$a Verdedigingsmuur met waterpoort,Janseniustoren,50.8765,4.69486,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x rivers,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings°°° Waterways,$b drawing,"$b in the image: top center°°°$b in the image: top right°°°$b in the image: middle, right°°°$b in the image: bottom right","$a Enceinte de Louvain. / Traversée de la Dyle. / L'écluse d'aval.$b in de voorstelling: bovenaan, centraal°°°$a letters en cijfers voor identificatie bij plattegrond + legende$b in de voorstelling: bovenaan, rechts°°°$a Créneau pour la défense au pont.$b in de voorstelling: midden, rechts°°°$a Louvain le 27 mai 1889 / P. Combaz$b in de voorstelling: onderaan, rechts",http://resolver.libis.be/IE979364/representation,http://resolver.libis.be/IE979364/thumbnail,KU Leuven Libraries BIBC BRES TA00233
9980133530101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980133530101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1870-1914,,$c image: 220 x 305 mm,,$g Black-and-white,"$a Ruwe schets van Janseniustoren, Lipsiustoren en waterpoort (zie prent TA00229)","$a Raw sketch of Janseniustoren, Lipsiustoren and water gate (see print TA00229)",,$a Janseniustoren en Lipsiustoren,Janseniustoren,50.8765,4.69486,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x rivers°°° $a VoL Building type$x towers,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings°°° Waterways,$b drawing°°° $b sketch,$b in the image: distributed,$a identificatie$b in de voorstelling: verspreid,http://resolver.libis.be/IE979371/representation,http://resolver.libis.be/IE979371/thumbnail,KU Leuven Libraries BIBC BRES TA00234
9980133780101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980133780101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1870-1914,,$c image: 307 x 184 mm,,$g Black-and-white,$a Bovenaan: Verdedigingstoren in het stadspark. Onderaan: Janseniustoren met plattegrond.,$a Top. Defense tower in the city park. Bottom: Jansenius tower with map.,,$a Verdedigingstorens,Sint Donatustoren,50.87537,4.70277,,Janseniustoren,50.8765,4.69486,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings,$b pen drawing(s),$b in the image: top right°°°$b in the image: top right°°°$b in the image: top center,"$a Tour contigüe au jardin de Mr de Trooz. / Vue exterieure.$b in de voorstelling: bovenaan, rechts°°°$a L'entrée de la Dyle.$b in de voorstelling: bovenaan, rechts°°°$a legende$b in de voorstelling: bovenaan, centraal",http://resolver.libis.be/IE979378/representation,http://resolver.libis.be/IE979378/thumbnail,KU Leuven Libraries BIBC BRES TA00236
9980134420101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980134420101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1869,\\\\,fre,$c 1869,,$c image: 221 x 156 mm,$c image with inscription: 221 x 170 mm.,$g Black-and-white,$a Gezicht op de verdedigingsmuur in het stadpark. Veel plantengroei op de vestigen en boven op de vestingen staan er bomen. Vooraan een grasveld.,"$a View of the defensive wall in the city park. Lots of vegetation on the settlements and on top of the fortresses there are trees. In the foreground, a lawn.",,$a Les premières fortifications de Louvain,Sint Donatustoren,50.87537,4.70277,,,,,,,,,,,$a VoL Building type$x parks°°° $a VoL Building type$x defensive walls°°° $a VoL Building type$x ruins,"$a VoL Building$x Leuven, Sint-Donatuspark (Stadspark)",,,,,,,$a Leuven,"Civic buildings°°° Parks, forests and gardens",$b lithograph(s),$b outside the image: top right°°°$b outside the image: bottom center,"$a Planche I$b buiten de voorstelling: bovenaan, rechts°°°$a LES PREMIERES FORTIFACTIONS DE LOUVAIN (XIIe Siècle)._VUE PRISE, EN 1869, DANS LE PARC SAINT-DONAT.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979385/representation,http://resolver.libis.be/IE979385/thumbnail,KU Leuven Libraries BIBC BRES TA00237
9980134450101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980134450101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,1889,\\\\,fre,$c 1889°°° $3 datum onzeker,,,,$g Black-and-white,"$a Binnenzicht van een toren, plattegrond. Onderaan reconstructie verdedigingsmuur.","$a Inside view of a tower, floor plan. Bottom reconstruction defensive wall.",,$a Toren. Eerste verdedigingsmuur.,Sint Donatustoren,50.87537,4.70277,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers,,,,,"$a Combaz, Paul°°° $g Belgian expert in fortress building°°° $d 1869-1914°°° $4 art°°° $3 draftsman",,,$a Leuven,Civic buildings,$b drawing,$b in the image: distributed,$a Plan de la tour/Vue intérieure./Restauration$b in de voorstelling: verspreid,http://resolver.libis.be/IE980694/representation,http://resolver.libis.be/IE980694/thumbnail,KU Leuven Libraries BIBC BRES TA00235b
9980134930101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980134930101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image: 146 x 201 mm,$c image with inscription: 156 x 232 mm.,$g Black-and-white,"$a Gezicht op de Janseniustoren van uit de rivier. Links dobbert een bootje op het water met twee mensen. Links van de toren is de verdedigingsmuur afgebroken, rechts is hij nog zichtbaar. Op de achtergrond is een doorzicht naar de stad.","$a View of the Jansenius tower from the river. On the left a boat is floating on the water with two people. On the left side of the tower the defensive wall has been demolished, on the right side it is still visible. In the background is a view to the city.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La tour de Jansénius,Janseniustoren,50.8765,4.69486,,,,,,,,,,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers,,,,,"$a Van Gobbelschroy, Bernard Vos°°° $g Belgian painter°°° $d 1825-1870°°° $4 art°°° $3 designer","$a Joos, A.°°° $4 art°°° $3 lithographer",,$a Leuven,Civic buildings,$b lithograph(s),$b in the image: bottom left°°°$b in the image: bottom right°°°$b outside the image: top left°°°FALSE,"$a B.V.G.$b in de voorstelling: onderaan, links°°°$a A.J. sc.$b in de voorstelling: onderaan, rechts°°°$a Louvain, monl.$b buiten de voorstelling: bovenaan, links°°°$a LA TOUR DE JANSÉNIUS./ Cette tour fut elévée sur un bastion des fortifications primitives de Louvain vers 1616.$b ",http://resolver.libis.be/IE979392/representation,http://resolver.libis.be/IE979392/thumbnail,KU Leuven Libraries BIBC BRES TA00238
9980135300101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980135300101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1833,\\\\,fre,$c 1833,,$c image: 120 x 185 mm,$c image with inscription: 139 x 185 mm.,$g Black-and-white,$a Gezicht van de kruidtuin met centraal de serres en op de voorgrond de tuin met enkele banken. Achteraan rechts het toegangsgebouw.,$a View of the herb garden with the conservatories in the centre and in the foreground the garden with some benches. At the back on the right the entrance building.,,$a Vue du Jardin et des Serres de Jardin botanique de Louvain,kruidtuin,50.87787,4.69111,,,,,,,,,,,$a VoL Building type$x botanical garden,"$a VoL Building$x Leuven, Kruidtuin",,,,,,,$a Leuven,"Parks, forests and gardens",$b lithograph(s),$b outside the image: top right°°°$b outside the image: bottom left°°°$b outside the image: bottom right°°°$b outside the image: bottom center,"$a Ex V.$b buiten de voorstelling: bovenaan, rechts°°°$a Aoùt 1833.$b buiten de voorstelling: onderaan, links°°°$a l'Horticulteur belge.$b buiten de voorstelling: onderaan, rechts°°°$a Vue du Jardin et des Serres / du Jardin botanique de Louvain.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979406/representation,http://resolver.libis.be/IE979406/thumbnail,KU Leuven Libraries BIBC BRES TA00240
9980135730101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980135730101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",s,1844,\\\\,fre,$c 1844°°° $3 datum onzeker,"$e Brussels°°° $f Wauters, Alphonse",$c image: 85 x 131 mm,$c image with inscription: 105 x 147 mm.,$g Black-and-white,"$a Panorama van Leuven met op de voorgrond tolhuisjes, Brusselsepoort. Voor de tolhuisjes figuren en een koets.","$a Panorama of Leuven with in the foreground toll booths, Brusselsepoort. In front of the toll booths figures and a carriage.","$a Illustratie uit: Wauters, Les Délices de la Belgique. Dessins de Lauters, Stroobants, Ghemar. 1844",$a Louvain,z pano Brusselsepoort,50.88318,4.68285,,Sint-Pieterskerk,50.87953,4.7012,Stadhuis van Leuven,50.87866,4.70126,,,,$a VoL Building type$x toll houses,,"$a VoL Street$x Leuven, Brusselsestraat (formerly: Steenstraat/Wijngaardstraat)°°° $a VoL Street$x Leuven, Brusselsepoort","$a VoL Pano$x Leuven, panorama",,,,,$a Leuven,Streets°°° Panoramic view,$b lithograph(s),$b outside the image: bottom center,"$a LOUVAIN$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979399/representation,http://resolver.libis.be/IE979399/thumbnail,KU Leuven Libraries BIBC BRES TA00239
9980136030101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980136030101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1850,,$c image: 136 x 199 mm,$c image with inscription: 155 x 199 mm.,$g Black-and-white,"$a Gezicht van de kruidtuin met centraal de serres en op de voorgrond de tuin. Links praten twee mannen, centraal rijdt een man met een kruiwagen en links zitten twee dames op een bank waarvoor een man en een kindje staan. Achteraan, rechts het toegangsgebouw.","$a View of the herb garden with the conservatories in the centre and the garden in the foreground. On the left two men are talking, in the centre a man is driving a wheelbarrow and on the left two ladies are sitting on a bench with a man and a child. At the back, on the right, the entrance building.","$a illustration from: De Cloet, Jean Joseph, Chateaux et monumens de Pays-Bas, Bruxelles, 1830.",$a Serres du Jardin botanique de l'Université de Louvain,kruidtuin,50.87787,4.69111,,,,,,,,,,,$a VoL Building type$x botanical garden,"$a VoL Building$x Leuven, Kruidtuin",,,,$a De Marbaix°°° $4 art°°° $3 designer,"$a Jobard, Ambroise°°° $g Belgian printer, lithographer, active ca. 1810-1840 °°° $4 art°°° $3 printer",,$a Leuven,"Parks, forests and gardens",$b lithograph(s),$b outside the image: bottom center°°°$b outside the image: bottom center°°°$b outside the image: bottom left°°°$b outside the image: bottom right,"$a Serres du Jardin botanique de l'Univ.e de Louvain.$b buiten de voorstelling: onderaan, centraal°°°$a Lemaître$b buiten de voorstelling: onderaan, centraal°°°$a De Marbaix del.$b buiten de voorstelling: onderaan, links°°°$a Lith.de Jobard$b buiten de voorstelling: onderaan, rechts",http://resolver.libis.be/IE979413/representation,http://resolver.libis.be/IE979413/thumbnail,KU Leuven Libraries BIBC BRES TA00241
9980136180101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980136180101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,19uu,fre,,,$c image: 190 x 157 mm,$c image with frame and inscription: 205 x 157 mm.,$g Black-and-white,$a Oude poort van het Sint-Pietershospitaal.,$a Old Gate of St. Peter's Hospital.,,$a Ancienne porte d'entrée de l'hopital de Louvain,Sint-Pietersziekenhuis,50.88006,4.69522,,,,,,,,,,,$a VoL Building type$x hospitals (gasthuizen (hospitals)),,,,,"$a Jacobs, A.°°° $g Belgian painter°°° $4 art",,,$a Leuven,Civic buildings,$b lithograph(s),$b outside the image: bottom center,"$a ANCIENNE PORTE D'ENTREE DE L'HÔPITAL DE LOUVAIN.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979420/representation,http://resolver.libis.be/IE979420/thumbnail,KU Leuven Libraries BIBC BRES TA00242
9980136220101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980136220101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c 1801-1900,,$c image: 84 x 120 mm,$c image with frame and inscription: 97 x 128 mm.,$g Black-and-white,"$a Gezicht op de voorgevel van het Sint-Pietersziekenhuis. U-vormig gebouw, vooraan afgesloten met een hek en toegangspoort.","$a View of the facade of St. Peter's Hospital. U-shaped building, closed at the front with a fence and entrance gate.",,"$a Hôpital St. Pierre, à Louvain",Sint-Pietersziekenhuis,50.88006,4.69522,,,,,,,,,,,$a VoL Building type$x hospitals (gasthuizen (hospitals)),,,,,"$a Barella, P.°°° $4 art°°° $3 lithographer",,,$a Leuven,Civic buildings,$b lithograph(s),$b outside the image: bottom left°°°$b outside the image: bottom center,"$a Lith. de P. Barella, à Louvain.$b buiten de voorstelling: onderaan, links°°°$a HÔPITAL ST PIERRE, A LOUVAIN.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979427/representation,http://resolver.libis.be/IE979427/thumbnail,KU Leuven Libraries BIBC BRES TA00243
